Ad,name,anothername,parentPac,level,pac,cpac
522325000000,贞丰县,贞丰,522300000000,4,522325000000,522325000000
522326000000,望谟县,望谟,522300000000,4,522326000000,522326000000
522327000000,册亨县,册亨,522300000000,4,522327000000,522327000000
522328000000,安龙县,安龙,522300000000,4,522328000000,522328000000
522601000000,凯里市,凯里,522600000000,4,522601000000,522601000000
522622000000,黄平县,黄平,522600000000,4,522622000000,522622000000
522623000000,施秉县,施秉,522600000000,4,522623000000,522623000000
522624000000,三穗县,三穗,522600000000,4,522624000000,522624000000
522625000000,镇远县,镇远,522600000000,4,522625000000,522625000000
522626000000,岑巩县,岑巩,522600000000,4,522626000000,522626000000
522627000000,天柱县,天柱,522600000000,4,522627000000,522627000000
522628000000,锦屏县,锦屏,522600000000,4,522628000000,522628000000
522629000000,剑河县,剑河,522600000000,4,522629000000,522629000000
522630000000,台江县,台江,522600000000,4,522630000000,522630000000
522631000000,黎平县,黎平,522600000000,4,522631000000,522631000000
522632000000,榕江县,榕江,522600000000,4,522632000000,522632000000
522633000000,从江县,从江,522600000000,4,522633000000,522633000000
522634000000,雷山县,雷山,522600000000,4,522634000000,522634000000
522635000000,麻江县,麻江,522600000000,4,522635000000,522635000000
522636000000,丹寨县,丹寨,522600000000,4,522636000000,522636000000
522701000000,都匀市,都匀,522700000000,4,522701000000,522701000000
522702000000,福泉市,福泉,522700000000,4,522702000000,522702000000
522722000000,荔波县,荔波,522700000000,4,522722000000,522722000000
522723000000,贵定县,贵定,522700000000,4,522723000000,522723000000
522725000000,瓮安县,瓮安,522700000000,4,522725000000,522725000000
522726000000,独山县,独山,522700000000,4,522726000000,522726000000
522727000000,平塘县,平塘,522700000000,4,522727000000,522727000000
522728000000,罗甸县,罗甸,522700000000,4,522728000000,522728000000
522729000000,长顺县,长顺,522700000000,4,522729000000,522729000000
522730000000,龙里县,龙里,522700000000,4,522730000000,522730000000
522731000000,惠水县,惠水,522700000000,4,522731000000,522731000000
522732000000,三都水族自治县,三都,522700000000,4,522732000000,522732000000
530101000000,市辖区,市辖区,530100000000,4,530101000000,530101000000
530102000000,五华区,五华,530100000000,4,530102000000,530102000000
530103000000,盘龙区,盘龙,530100000000,4,530103000000,530103000000
530111000000,官渡区,官渡,530100000000,4,530111000000,530111000000
530112000000,西山区,西山,530100000000,4,530112000000,530112000000
530113000000,东川区,东川,530100000000,4,530113000000,530113000000
530114000000,呈贡区,呈贡,530100000000,4,530114000000,530114000000
530115000000,晋宁区,晋宁,530100000000,4,530115000000,530115000000
530124000000,富民县,富民,530100000000,4,530124000000,530124000000
530125000000,宜良县,宜良,530100000000,4,530125000000,530125000000
530126000000,石林彝族自治县,石林,530100000000,4,530126000000,530126000000
530127000000,嵩明县,嵩明,530100000000,4,530127000000,530127000000
530128000000,禄劝彝族苗族自治县,禄劝,530100000000,4,530128000000,530128000000
530129000000,寻甸回族彝族自治县,寻甸,530100000000,4,530129000000,530129000000
530181000000,安宁市,安宁,530100000000,4,530181000000,530181000000
530301000000,市辖区,市辖区,530300000000,4,530301000000,530301000000
530302000000,麒麟区,麒麟,530300000000,4,530302000000,530302000000
530303000000,沾益区,沾益,530300000000,4,530303000000,530303000000
530304000000,马龙区,马龙,530300000000,4,530304000000,530304000000
530322000000,陆良县,陆良,530300000000,4,530322000000,530322000000
530323000000,师宗县,师宗,530300000000,4,530323000000,530323000000
530324000000,罗平县,罗平,530300000000,4,530324000000,530324000000
530325000000,富源县,富源,530300000000,4,530325000000,530325000000
530326000000,会泽县,会泽,530300000000,4,530326000000,530326000000
530381000000,宣威市,宣威,530300000000,4,530381000000,530381000000
530401000000,市辖区,市辖区,530400000000,4,530401000000,530401000000
530402000000,红塔区,红塔,530400000000,4,530402000000,530402000000
530403000000,江川区,江川,530400000000,4,530403000000,530403000000
530423000000,通海县,通海,530400000000,4,530423000000,530423000000
530424000000,华宁县,华宁,530400000000,4,530424000000,530424000000
530425000000,易门县,易门,530400000000,4,530425000000,530425000000
530426000000,峨山彝族自治县,峨山,530400000000,4,530426000000,530426000000
530427000000,新平彝族傣族自治县,新平,530400000000,4,530427000000,530427000000
530428000000,元江哈尼族彝族傣族自治县,元江,530400000000,4,530428000000,530428000000
530481000000,澄江市,澄江,530400000000,4,530481000000,530481000000
530501000000,市辖区,市辖区,530500000000,4,530501000000,530501000000
530502000000,隆阳区,隆阳,530500000000,4,530502000000,530502000000
530521000000,施甸县,施甸,530500000000,4,530521000000,530521000000
530523000000,龙陵县,龙陵,530500000000,4,530523000000,530523000000
530524000000,昌宁县,昌宁,530500000000,4,530524000000,530524000000
530581000000,腾冲市,腾冲,530500000000,4,530581000000,530581000000
530601000000,市辖区,市辖区,530600000000,4,530601000000,530601000000
530602000000,昭阳区,昭阳,530600000000,4,530602000000,530602000000
530621000000,鲁甸县,鲁甸,530600000000,4,530621000000,530621000000
530622000000,巧家县,巧家,530600000000,4,530622000000,530622000000
530623000000,盐津县,盐津,530600000000,4,530623000000,530623000000
530624000000,大关县,大关,530600000000,4,530624000000,530624000000
530625000000,永善县,永善,530600000000,4,530625000000,530625000000
530626000000,绥江县,绥江,530600000000,4,530626000000,530626000000
530627000000,镇雄县,镇雄,530600000000,4,530627000000,530627000000
530628000000,彝良县,彝良,530600000000,4,530628000000,530628000000
530629000000,威信县,威信,530600000000,4,530629000000,530629000000
530681000000,水富市,水富,530600000000,4,530681000000,530681000000
530701000000,市辖区,市辖区,530700000000,4,530701000000,530701000000
530702000000,古城区,古城,530700000000,4,530702000000,530702000000
530721000000,玉龙纳西族自治县,玉龙,530700000000,4,530721000000,530721000000
530722000000,永胜县,永胜,530700000000,4,530722000000,530722000000
530723000000,华坪县,华坪,530700000000,4,530723000000,530723000000
530724000000,宁蒗彝族自治县,宁蒗,530700000000,4,530724000000,530724000000
530801000000,市辖区,市辖区,530800000000,4,530801000000,530801000000
530802000000,思茅区,思茅,530800000000,4,530802000000,530802000000
530821000000,宁洱哈尼族彝族自治县,宁洱,530800000000,4,530821000000,530821000000
530822000000,墨江哈尼族自治县,墨江,530800000000,4,530822000000,530822000000
530823000000,景东彝族自治县,景东,530800000000,4,530823000000,530823000000
530824000000,景谷傣族彝族自治县,景谷,530800000000,4,530824000000,530824000000
530825000000,镇沅彝族哈尼族拉祜族自治县,镇沅,530800000000,4,530825000000,530825000000
530826000000,江城哈尼族彝族自治县,江城,530800000000,4,530826000000,530826000000
530827000000,孟连傣族拉祜族佤族自治县,孟连,530800000000,4,530827000000,530827000000
530828000000,澜沧拉祜族自治县,澜沧,530800000000,4,530828000000,530828000000
530829000000,西盟佤族自治县,西盟,530800000000,4,530829000000,530829000000
530901000000,市辖区,市辖区,530900000000,4,530901000000,530901000000
530902000000,临翔区,临翔,530900000000,4,530902000000,530902000000
530921000000,凤庆县,凤庆,530900000000,4,530921000000,530921000000
530922000000,云县,云县,530900000000,4,530922000000,530922000000
530923000000,永德县,永德,530900000000,4,530923000000,530923000000
530924000000,镇康县,镇康,530900000000,4,530924000000,530924000000
530925000000,双江拉祜族佤族布朗族傣族自治县,双江,530900000000,4,530925000000,530925000000
530926000000,耿马傣族佤族自治县,耿马,530900000000,4,530926000000,530926000000
530927000000,沧源佤族自治县,沧源,530900000000,4,530927000000,530927000000
532301000000,楚雄市,楚雄,532300000000,4,532301000000,532301000000
532302000000,禄丰市,禄丰,532300000000,4,532302000000,532302000000
532322000000,双柏县,双柏,532300000000,4,532322000000,532322000000
532323000000,牟定县,牟定,532300000000,4,532323000000,532323000000
532324000000,南华县,南华,532300000000,4,532324000000,532324000000
532325000000,姚安县,姚安,532300000000,4,532325000000,532325000000
532326000000,大姚县,大姚,532300000000,4,532326000000,532326000000
532327000000,永仁县,永仁,532300000000,4,532327000000,532327000000
532328000000,元谋县,元谋,532300000000,4,532328000000,532328000000
532329000000,武定县,武定,532300000000,4,532329000000,532329000000
532501000000,个旧市,个旧,532500000000,4,532501000000,532501000000
532502000000,开远市,开远,532500000000,4,532502000000,532502000000
532503000000,蒙自市,蒙自,532500000000,4,532503000000,532503000000
532504000000,弥勒市,弥勒,532500000000,4,532504000000,532504000000
532523000000,屏边苗族自治县,屏边,532500000000,4,532523000000,532523000000
532524000000,建水县,建水,532500000000,4,532524000000,532524000000
532525000000,石屏县,石屏,532500000000,4,532525000000,532525000000
532527000000,泸西县,泸西,532500000000,4,532527000000,532527000000
532528000000,元阳县,元阳,532500000000,4,532528000000,532528000000
532529000000,红河县,红河,532500000000,4,532529000000,532529000000
532530000000,金平苗族瑶族傣族自治县,金平,532500000000,4,532530000000,532530000000
532531000000,绿春县,绿春,532500000000,4,532531000000,532531000000
532532000000,河口瑶族自治县,河口,532500000000,4,532532000000,532532000000
532601000000,文山市,文山,532600000000,4,532601000000,532601000000
532622000000,砚山县,砚山,532600000000,4,532622000000,532622000000
532623000000,西畴县,西畴,532600000000,4,532623000000,532623000000
532624000000,麻栗坡县,麻栗坡,532600000000,4,532624000000,532624000000
532625000000,马关县,马关,532600000000,4,532625000000,532625000000
532626000000,丘北县,丘北,532600000000,4,532626000000,532626000000
532627000000,广南县,广南,532600000000,4,532627000000,532627000000
532628000000,富宁县,富宁,532600000000,4,532628000000,532628000000
532801000000,景洪市,景洪,532800000000,4,532801000000,532801000000
532822000000,勐海县,勐海,532800000000,4,532822000000,532822000000
532823000000,勐腊县,勐腊,532800000000,4,532823000000,532823000000
532901000000,大理市,大理,532900000000,4,532901000000,532901000000
532922000000,漾濞彝族自治县,漾濞,532900000000,4,532922000000,532922000000
532923000000,祥云县,祥云,532900000000,4,532923000000,532923000000
532924000000,宾川县,宾川,532900000000,4,532924000000,532924000000
532925000000,弥渡县,弥渡,532900000000,4,532925000000,532925000000
532926000000,南涧彝族自治县,南涧,532900000000,4,532926000000,532926000000
532927000000,巍山彝族回族自治县,巍山,532900000000,4,532927000000,532927000000
532928000000,永平县,永平,532900000000,4,532928000000,532928000000
532929000000,云龙县,云龙,532900000000,4,532929000000,532929000000
532930000000,洱源县,洱源,532900000000,4,532930000000,532930000000
532931000000,剑川县,剑川,532900000000,4,532931000000,532931000000
532932000000,鹤庆县,鹤庆,532900000000,4,532932000000,532932000000
533102000000,瑞丽市,瑞丽,533100000000,4,533102000000,533102000000
533103000000,芒市,芒市,533100000000,4,533103000000,533103000000
533122000000,梁河县,梁河,533100000000,4,533122000000,533122000000
533123000000,盈江县,盈江,533100000000,4,533123000000,533123000000
533124000000,陇川县,陇川,533100000000,4,533124000000,533124000000
533301000000,泸水市,泸水,533300000000,4,533301000000,533301000000
533323000000,福贡县,福贡,533300000000,4,533323000000,533323000000
533324000000,贡山独龙族怒族自治县,贡山,533300000000,4,533324000000,533324000000
533325000000,兰坪白族普米族自治县,兰坪,533300000000,4,533325000000,533325000000
533401000000,香格里拉市,香格里拉,533400000000,4,533401000000,533401000000
533422000000,德钦县,德钦,533400000000,4,533422000000,533422000000
533423000000,维西傈僳族自治县,维西,533400000000,4,533423000000,533423000000
540101000000,市辖区,市辖区,540100000000,4,540101000000,540101000000
540102000000,城关区,城关,540100000000,4,540102000000,540102000000
540103000000,堆龙德庆区,堆龙德庆,540100000000,4,540103000000,540103000000
540104000000,达孜区,达孜,540100000000,4,540104000000,540104000000
540121000000,林周县,林周,540100000000,4,540121000000,540121000000
540122000000,当雄县,当雄,540100000000,4,540122000000,540122000000
540123000000,尼木县,尼木,540100000000,4,540123000000,540123000000
540124000000,曲水县,曲水,540100000000,4,540124000000,540124000000
540127000000,墨竹工卡县,墨竹工卡,540100000000,4,540127000000,540127000000
540171000000,格尔木藏青工业园区,格尔木藏青工业园,540100000000,4,540171000000,540171000000
540172000000,拉萨经济技术开发区,拉萨经开区,540100000000,4,540172000000,540172000000
540173000000,西藏文化旅游创意园区,西藏文创园,540100000000,4,540173000000,540173000000
540174000000,达孜工业园区,达孜工业园,540100000000,4,540174000000,540174000000
540202000000,桑珠孜区,桑珠,540200000000,4,540202000000,540202000000
540221000000,南木林县,南木林,540200000000,4,540221000000,540221000000
540222000000,江孜县,江孜,540200000000,4,540222000000,540222000000
540223000000,定日县,定日,540200000000,4,540223000000,540223000000
540224000000,萨迦县,萨迦,540200000000,4,540224000000,540224000000
540225000000,拉孜县,拉孜,540200000000,4,540225000000,540225000000
540226000000,昂仁县,昂仁,540200000000,4,540226000000,540226000000
540227000000,谢通门县,谢通门,540200000000,4,540227000000,540227000000
540228000000,白朗县,白朗,540200000000,4,540228000000,540228000000
540229000000,仁布县,仁布,540200000000,4,540229000000,540229000000
540230000000,康马县,康马,540200000000,4,540230000000,540230000000
540231000000,定结县,定结,540200000000,4,540231000000,540231000000
540232000000,仲巴县,仲巴,540200000000,4,540232000000,540232000000
540233000000,亚东县,亚东,540200000000,4,540233000000,540233000000
540234000000,吉隆县,吉隆,540200000000,4,540234000000,540234000000
540235000000,聂拉木县,聂拉木,540200000000,4,540235000000,540235000000
540236000000,萨嘎县,萨嘎,540200000000,4,540236000000,540236000000
540237000000,岗巴县,岗巴,540200000000,4,540237000000,540237000000
540302000000,卡若区,卡若,540300000000,4,540302000000,540302000000
540321000000,江达县,江达,540300000000,4,540321000000,540321000000
540322000000,贡觉县,贡觉,540300000000,4,540322000000,540322000000
540323000000,类乌齐县,类乌齐,540300000000,4,540323000000,540323000000
540324000000,丁青县,丁青,540300000000,4,540324000000,540324000000
540325000000,察雅县,察雅,540300000000,4,540325000000,540325000000
540326000000,八宿县,八宿,540300000000,4,540326000000,540326000000
540327000000,左贡县,左贡,540300000000,4,540327000000,540327000000
540328000000,芒康县,芒康,540300000000,4,540328000000,540328000000
540329000000,洛隆县,洛隆,540300000000,4,540329000000,540329000000
540330000000,边坝县,边坝,540300000000,4,540330000000,540330000000
540402000000,巴宜区,巴宜,540400000000,4,540402000000,540402000000
540421000000,工布江达县,工布江达,540400000000,4,540421000000,540421000000
540422000000,米林县,米林,540400000000,4,540422000000,540422000000
540423000000,墨脱县,墨脱,540400000000,4,540423000000,540423000000
540424000000,波密县,波密,540400000000,4,540424000000,540424000000
540425000000,察隅县,察隅,540400000000,4,540425000000,540425000000
540426000000,朗县,朗县,540400000000,4,540426000000,540426000000
540501000000,市辖区,市辖区,540500000000,4,540501000000,540501000000
540502000000,乃东区,乃东,540500000000,4,540502000000,540502000000
540521000000,扎囊县,扎囊,540500000000,4,540521000000,540521000000
540522000000,贡嘎县,贡嘎,540500000000,4,540522000000,540522000000
540523000000,桑日县,桑日,540500000000,4,540523000000,540523000000
540524000000,琼结县,琼结,540500000000,4,540524000000,540524000000
540525000000,曲松县,曲松,540500000000,4,540525000000,540525000000
540526000000,措美县,措美,540500000000,4,540526000000,540526000000
540527000000,洛扎县,洛扎,540500000000,4,540527000000,540527000000
540528000000,加查县,加查,540500000000,4,540528000000,540528000000
540529000000,隆子县,隆子,540500000000,4,540529000000,540529000000
540530000000,错那县,错那,540500000000,4,540530000000,540530000000
540531000000,浪卡子县,浪卡子,540500000000,4,540531000000,540531000000
540602000000,色尼区,色尼,540600000000,4,540602000000,540602000000
540621000000,嘉黎县,嘉黎,540600000000,4,540621000000,540621000000
540622000000,比如县,比如,540600000000,4,540622000000,540622000000
540623000000,聂荣县,聂荣,540600000000,4,540623000000,540623000000
540624000000,安多县,安多,540600000000,4,540624000000,540624000000
540625000000,申扎县,申扎,540600000000,4,540625000000,540625000000
540626000000,索县,索县,540600000000,4,540626000000,540626000000
540627000000,班戈县,班戈,540600000000,4,540627000000,540627000000
540628000000,巴青县,巴青,540600000000,4,540628000000,540628000000
540629000000,尼玛县,尼玛,540600000000,4,540629000000,540629000000
540630000000,双湖县,双湖,540600000000,4,540630000000,540630000000
542521000000,普兰县,普兰,542500000000,4,542521000000,542521000000
542522000000,札达县,札达,542500000000,4,542522000000,542522000000
542523000000,噶尔县,噶尔,542500000000,4,542523000000,542523000000
542524000000,日土县,日土,542500000000,4,542524000000,542524000000
542525000000,革吉县,革吉,542500000000,4,542525000000,542525000000
542526000000,改则县,改则,542500000000,4,542526000000,542526000000
542527000000,措勤县,措勤,542500000000,4,542527000000,542527000000
610101000000,市辖区,市辖区,610100000000,4,610101000000,610101000000
610102000000,新城区,新城,610100000000,4,610102000000,610102000000
610103000000,碑林区,碑林,610100000000,4,610103000000,610103000000
610104000000,莲湖区,莲湖,610100000000,4,610104000000,610104000000
610111000000,灞桥区,灞桥,610100000000,4,610111000000,610111000000
610112000000,未央区,未央,610100000000,4,610112000000,610112000000
610113000000,雁塔区,雁塔,610100000000,4,610113000000,610113000000
610114000000,阎良区,阎良,610100000000,4,610114000000,610114000000
610115000000,临潼区,临潼,610100000000,4,610115000000,610115000000
610116000000,长安区,长安,610100000000,4,610116000000,610116000000
610117000000,高陵区,高陵,610100000000,4,610117000000,610117000000
610118000000,鄠邑区,鄠邑,610100000000,4,610118000000,610118000000
610122000000,蓝田县,蓝田,610100000000,4,610122000000,610122000000
610124000000,周至县,周至,610100000000,4,610124000000,610124000000
610201000000,市辖区,市辖区,610200000000,4,610201000000,610201000000
610202000000,王益区,王益,610200000000,4,610202000000,610202000000
610203000000,印台区,印台,610200000000,4,610203000000,610203000000
610204000000,耀州区,耀州,610200000000,4,610204000000,610204000000
610222000000,宜君县,宜君,610200000000,4,610222000000,610222000000
610301000000,市辖区,市辖区,610300000000,4,610301000000,610301000000
610302000000,渭滨区,渭滨,610300000000,4,610302000000,610302000000
610303000000,金台区,金台,610300000000,4,610303000000,610303000000
610304000000,陈仓区,陈仓,610300000000,4,610304000000,610304000000
610305000000,凤翔区,凤翔,610300000000,4,610305000000,610305000000
610323000000,岐山县,岐山,610300000000,4,610323000000,610323000000
610324000000,扶风县,扶风,610300000000,4,610324000000,610324000000
610326000000,眉县,眉县,610300000000,4,610326000000,610326000000
610327000000,陇县,陇县,610300000000,4,610327000000,610327000000
610328000000,千阳县,千阳,610300000000,4,610328000000,610328000000
610329000000,麟游县,麟游,610300000000,4,610329000000,610329000000
610330000000,凤县,凤县,610300000000,4,610330000000,610330000000
610331000000,太白县,太白,610300000000,4,610331000000,610331000000
610401000000,市辖区,市辖区,610400000000,4,610401000000,610401000000
610402000000,秦都区,秦都,610400000000,4,610402000000,610402000000
610403000000,杨陵区,杨陵,610400000000,4,610403000000,610403000000
610404000000,渭城区,渭城,610400000000,4,610404000000,610404000000
610422000000,三原县,三原,610400000000,4,610422000000,610422000000
610423000000,泾阳县,泾阳,610400000000,4,610423000000,610423000000
610424000000,乾县,乾县,610400000000,4,610424000000,610424000000
610425000000,礼泉县,礼泉,610400000000,4,610425000000,610425000000
610426000000,永寿县,永寿,610400000000,4,610426000000,610426000000
610428000000,长武县,长武,610400000000,4,610428000000,610428000000
610429000000,旬邑县,旬邑,610400000000,4,610429000000,610429000000
610430000000,淳化县,淳化,610400000000,4,610430000000,610430000000
610431000000,武功县,武功,610400000000,4,610431000000,610431000000
610481000000,兴平市,兴平,610400000000,4,610481000000,610481000000
610482000000,彬州市,彬州,610400000000,4,610482000000,610482000000
610501000000,市辖区,市辖区,610500000000,4,610501000000,610501000000
610502000000,临渭区,临渭,610500000000,4,610502000000,610502000000
610503000000,华州区,华州,610500000000,4,610503000000,610503000000
610522000000,潼关县,潼关,610500000000,4,610522000000,610522000000
610523000000,大荔县,大荔,610500000000,4,610523000000,610523000000
610524000000,合阳县,合阳,610500000000,4,610524000000,610524000000
610525000000,澄城县,澄城,610500000000,4,610525000000,610525000000
610526000000,蒲城县,蒲城,610500000000,4,610526000000,610526000000
610527000000,白水县,白水,610500000000,4,610527000000,610527000000
610528000000,富平县,富平,610500000000,4,610528000000,610528000000
610581000000,韩城市,韩城,610500000000,4,610581000000,610581000000
610582000000,华阴市,华阴,610500000000,4,610582000000,610582000000
610601000000,市辖区,市辖区,610600000000,4,610601000000,610601000000
610602000000,宝塔区,宝塔,610600000000,4,610602000000,610602000000
610603000000,安塞区,安塞,610600000000,4,610603000000,610603000000
610621000000,延长县,延长,610600000000,4,610621000000,610621000000
610622000000,延川县,延川,610600000000,4,610622000000,610622000000
610625000000,志丹县,志丹,610600000000,4,610625000000,610625000000
610626000000,吴起县,吴起,610600000000,4,610626000000,610626000000
610627000000,甘泉县,甘泉,610600000000,4,610627000000,610627000000
610628000000,富县,富县,610600000000,4,610628000000,610628000000
610629000000,洛川县,洛川,610600000000,4,610629000000,610629000000
610630000000,宜川县,宜川,610600000000,4,610630000000,610630000000
610631000000,黄龙县,黄龙,610600000000,4,610631000000,610631000000
610632000000,黄陵县,黄陵,610600000000,4,610632000000,610632000000
610681000000,子长市,子长,610600000000,4,610681000000,610681000000
610701000000,市辖区,市辖区,610700000000,4,610701000000,610701000000
610702000000,汉台区,汉台,610700000000,4,610702000000,610702000000
610703000000,南郑区,南郑,610700000000,4,610703000000,610703000000
610722000000,城固县,城固,610700000000,4,610722000000,610722000000
610723000000,洋县,洋县,610700000000,4,610723000000,610723000000
610724000000,西乡县,西乡,610700000000,4,610724000000,610724000000
610725000000,勉县,勉县,610700000000,4,610725000000,610725000000
610726000000,宁强县,宁强,610700000000,4,610726000000,610726000000
610727000000,略阳县,略阳,610700000000,4,610727000000,610727000000
610728000000,镇巴县,镇巴,610700000000,4,610728000000,610728000000
610729000000,留坝县,留坝,610700000000,4,610729000000,610729000000
610730000000,佛坪县,佛坪,610700000000,4,610730000000,610730000000
610801000000,市辖区,市辖区,610800000000,4,610801000000,610801000000
610802000000,榆阳区,榆阳,610800000000,4,610802000000,610802000000
610803000000,横山区,横山,610800000000,4,610803000000,610803000000
610822000000,府谷县,府谷,610800000000,4,610822000000,610822000000
610824000000,靖边县,靖边,610800000000,4,610824000000,610824000000
610825000000,定边县,定边,610800000000,4,610825000000,610825000000
610826000000,绥德县,绥德,610800000000,4,610826000000,610826000000
610827000000,米脂县,米脂,610800000000,4,610827000000,610827000000
610828000000,佳县,佳县,610800000000,4,610828000000,610828000000
610829000000,吴堡县,吴堡,610800000000,4,610829000000,610829000000
610830000000,清涧县,清涧,610800000000,4,610830000000,610830000000
610831000000,子洲县,子洲,610800000000,4,610831000000,610831000000
610881000000,神木市,神木,610800000000,4,610881000000,610881000000
610901000000,市辖区,市辖区,610900000000,4,610901000000,610901000000
610902000000,汉滨区,汉滨,610900000000,4,610902000000,610902000000
610921000000,汉阴县,汉阴,610900000000,4,610921000000,610921000000
610922000000,石泉县,石泉,610900000000,4,610922000000,610922000000
610923000000,宁陕县,宁陕,610900000000,4,610923000000,610923000000
610924000000,紫阳县,紫阳,610900000000,4,610924000000,610924000000
610925000000,岚皋县,岚皋,610900000000,4,610925000000,610925000000
610926000000,平利县,平利,610900000000,4,610926000000,610926000000
610927000000,镇坪县,镇坪,610900000000,4,610927000000,610927000000
610929000000,白河县,白河,610900000000,4,610929000000,610929000000
610981000000,旬阳市,旬阳,610900000000,4,610981000000,610981000000
611001000000,市辖区,市辖区,611000000000,4,611001000000,611001000000
611002000000,商州区,商州,611000000000,4,611002000000,611002000000
611021000000,洛南县,洛南,611000000000,4,611021000000,611021000000
611022000000,丹凤县,丹凤,611000000000,4,611022000000,611022000000
611023000000,商南县,商南,611000000000,4,611023000000,611023000000
611024000000,山阳县,山阳,611000000000,4,611024000000,611024000000
611025000000,镇安县,镇安,611000000000,4,611025000000,611025000000
611026000000,柞水县,柞水,611000000000,4,611026000000,611026000000
620101000000,市辖区,市辖区,620100000000,4,620101000000,620101000000
620102000000,城关区,城关,620100000000,4,620102000000,620102000000
620103000000,七里河区,七里河,620100000000,4,620103000000,620103000000
620104000000,西固区,西固,620100000000,4,620104000000,620104000000
620105000000,安宁区,安宁,620100000000,4,620105000000,620105000000
620111000000,红古区,红古,620100000000,4,620111000000,620111000000
620121000000,永登县,永登,620100000000,4,620121000000,620121000000
620122000000,皋兰县,皋兰,620100000000,4,620122000000,620122000000
620123000000,榆中县,榆中,620100000000,4,620123000000,620123000000
620171000000,兰州新区,兰州,620100000000,4,620171000000,620171000000
620201000000,市辖区,市辖区,620200000000,4,620201000000,620201000000
620301000000,市辖区,市辖区,620300000000,4,620301000000,620301000000
620302000000,金川区,金川,620300000000,4,620302000000,620302000000
620321000000,永昌县,永昌,620300000000,4,620321000000,620321000000
620401000000,市辖区,市辖区,620400000000,4,620401000000,620401000000
620402000000,白银区,白银,620400000000,4,620402000000,620402000000
620403000000,平川区,平川,620400000000,4,620403000000,620403000000
620421000000,靖远县,靖远,620400000000,4,620421000000,620421000000
620422000000,会宁县,会宁,620400000000,4,620422000000,620422000000
620423000000,景泰县,景泰,620400000000,4,620423000000,620423000000
620501000000,市辖区,市辖区,620500000000,4,620501000000,620501000000
620502000000,秦州区,秦州,620500000000,4,620502000000,620502000000
620503000000,麦积区,麦积,620500000000,4,620503000000,620503000000
620521000000,清水县,清水,620500000000,4,620521000000,620521000000
620522000000,秦安县,秦安,620500000000,4,620522000000,620522000000
620523000000,甘谷县,甘谷,620500000000,4,620523000000,620523000000
620524000000,武山县,武山,620500000000,4,620524000000,620524000000
620525000000,张家川回族自治县,张家川,620500000000,4,620525000000,620525000000
620601000000,市辖区,市辖区,620600000000,4,620601000000,620601000000
620602000000,凉州区,凉州,620600000000,4,620602000000,620602000000
620621000000,民勤县,民勤,620600000000,4,620621000000,620621000000
620622000000,古浪县,古浪,620600000000,4,620622000000,620622000000
620623000000,天祝藏族自治县,天祝,620600000000,4,620623000000,620623000000
620701000000,市辖区,市辖区,620700000000,4,620701000000,620701000000
620702000000,甘州区,甘州,620700000000,4,620702000000,620702000000
620721000000,肃南裕固族自治县,肃南,620700000000,4,620721000000,620721000000
620722000000,民乐县,民乐,620700000000,4,620722000000,620722000000
620723000000,临泽县,临泽,620700000000,4,620723000000,620723000000
620724000000,高台县,高台,620700000000,4,620724000000,620724000000
620725000000,山丹县,山丹,620700000000,4,620725000000,620725000000
620801000000,市辖区,市辖区,620800000000,4,620801000000,620801000000
620802000000,崆峒区,崆峒,620800000000,4,620802000000,620802000000
620821000000,泾川县,泾川,620800000000,4,620821000000,620821000000
620822000000,灵台县,灵台,620800000000,4,620822000000,620822000000
620823000000,崇信县,崇信,620800000000,4,620823000000,620823000000
620825000000,庄浪县,庄浪,620800000000,4,620825000000,620825000000
620826000000,静宁县,静宁,620800000000,4,620826000000,620826000000
620881000000,华亭市,华亭,620800000000,4,620881000000,620881000000
620901000000,市辖区,市辖区,620900000000,4,620901000000,620901000000
620902000000,肃州区,肃州,620900000000,4,620902000000,620902000000
620921000000,金塔县,金塔,620900000000,4,620921000000,620921000000
620922000000,瓜州县,瓜州,620900000000,4,620922000000,620922000000
620923000000,肃北蒙古族自治县,肃北,620900000000,4,620923000000,620923000000
620924000000,阿克塞哈萨克族自治县,阿克塞,620900000000,4,620924000000,620924000000
620981000000,玉门市,玉门,620900000000,4,620981000000,620981000000
620982000000,敦煌市,敦煌,620900000000,4,620982000000,620982000000
621001000000,市辖区,市辖区,621000000000,4,621001000000,621001000000
621002000000,西峰区,西峰,621000000000,4,621002000000,621002000000
621021000000,庆城县,庆城,621000000000,4,621021000000,621021000000
621022000000,环县,环县,621000000000,4,621022000000,621022000000
621023000000,华池县,华池,621000000000,4,621023000000,621023000000
621024000000,合水县,合水,621000000000,4,621024000000,621024000000
621025000000,正宁县,正宁,621000000000,4,621025000000,621025000000
621026000000,宁县,宁县,621000000000,4,621026000000,621026000000
621027000000,镇原县,镇原,621000000000,4,621027000000,621027000000
621101000000,市辖区,市辖区,621100000000,4,621101000000,621101000000
621102000000,安定区,安定,621100000000,4,621102000000,621102000000
621121000000,通渭县,通渭,621100000000,4,621121000000,621121000000
621122000000,陇西县,陇西,621100000000,4,621122000000,621122000000
621123000000,渭源县,渭源,621100000000,4,621123000000,621123000000
621124000000,临洮县,临洮,621100000000,4,621124000000,621124000000
621125000000,漳县,漳县,621100000000,4,621125000000,621125000000
